"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","35215","山口県","周南市","大内町","","",17000000,"４ＬＤＫ",90,"2002年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","慶万町","徳山",15,22000000,"４ＬＤＫ",95,"2000年","ＲＣ","","","１中住専","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","35215","山口県","周南市","慶万町","徳山",16,23000000,"２ＬＤＫ",60,"2016年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","城ケ丘","櫛ケ浜","30分～60分",9000000,"２ＬＤＫ",85,"1975年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","宮の前","新南陽",11,25000000,"２ＬＤＫ＋Ｓ",70,"2018年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","千代田町","徳山",4,15000000,"４ＬＤＫ",80,"2001年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","千代田町","徳山",4,15000000,"４ＬＤＫ",80,"2001年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","千代田町","徳山",4,20000000,"４ＬＤＫ",80,"2001年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","大字徳山","徳山",23,14000000,"３ＬＤＫ",85,"1997年","ＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","桜木","","",24000000,"２ＬＤＫ",60,"2020年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","","",16000000,"２ＬＤＫ",70,"2010年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","","",8500000,"２ＬＤＫ",60,"1993年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",17,6000000,"２ＬＤＫ",50,"1976年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",15,28000000,"２ＬＤＫ＋Ｓ",70,"2018年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",13,25000000,"４ＬＤＫ",100,"2005年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","櫛ケ浜",14,20000000,"３ＬＤＫ",80,"2010年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","櫛ケ浜",14,12000000,"４ＬＤＫ",80,"1993年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","櫛ケ浜",21,4000000,"３ＬＤＫ",70,"1992年","ＳＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","櫛ケ浜",14,9800000,"３ＬＤＫ",75,"1992年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","二番町","徳山",19,24000000,"２ＬＤＫ",65,"2022年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",13,18000000,"３ＬＤＫ",70,"2001年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",16,5900000,"３ＬＤＫ",70,"1976年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",16,4700000,"３ＤＫ",65,"1976年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","月丘町","徳山",16,15000000,"４ＬＤＫ",90,"2000年","ＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","遠石","櫛ケ浜",14,20000000,"２ＬＤＫ",65,"2010年","ＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",17,2500000,"２ＤＫ",40,"1976年","ＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","毛利町","徳山",16,6000000,"３ＤＫ",60,"1976年","ＳＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","弥生町","","",14000000,"２ＬＤＫ",65,"2000年","ＲＣ","","","１種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","入船町","徳山",6,7000000,"３ＬＤＫ",75,"1989年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","梅園町","徳山",13,32000000,"３ＬＤＫ",85,"2018年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","川端町","徳山",10,26000000,"４ＬＤＫ",95,"2008年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","川端町","徳山",11,18000000,"２ＬＤＫ＋Ｓ",70,"2008年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","梅園町","徳山",14,1700000,"２ＬＤＫ",70,"1974年","ＳＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","川手","新南陽",12,10000000,"３ＬＤＫ",75,"1991年","ＳＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","楠木","徳山","30分～60分",4300000,"３ＬＤＫ",65,"1975年","ＲＣ","","","１低住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","慶万町","","",16000000,"４ＬＤＫ",90,"1993年","ＲＣ","","","２種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","速玉町","徳山",12,17000000,"３ＬＤＫ",75,"1990年","ＳＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","若草町","徳山",25,29000000,"３ＬＤＫ",75,"2021年","ＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","若草町","徳山",23,12000000,"３ＬＤＫ",75,"1998年","ＲＣ","","","２中住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","慶万町","徳山",16,13000000,"３ＬＤＫ",70,"2000年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","清水","新南陽",4,21000000,"４ＬＤＫ",100,"2006年","ＲＣ","","","商業","","","2025年第2四半期","改装済み",""
"中古マンション等","成約価格情報","35215","山口県","周南市","速玉町","徳山",13,14000000,"４ＬＤＫ",85,"1996年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","古川町","新南陽",9,17000000,"４ＬＤＫ",95,"1995年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","宮の前","新南陽",11,24000000,"３ＬＤＫ",75,"2018年","ＲＣ","","","１種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","速玉町","","",18000000,"４ＬＤＫ",85,"1996年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","古川町","新南陽",9,14000000,"３ＬＤＫ",70,"1997年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","若草町","徳山",25,28000000,"３ＬＤＫ",75,"2021年","","","","２中住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","若草町","徳山",25,28000000,"３ＬＤＫ",70,"2021年","ＳＲＣ","","","２中住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","河東町","徳山",14,8900000,"３ＬＤＫ",80,"1985年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","周陽","","",19000000,"３ＬＤＫ",70,"2007年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","大字徳山","徳山",13,16000000,"４ＬＤＫ",90,"1988年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","35215","山口県","周南市","大字徳山","徳山",15,16000000,"３ＬＤＫ",80,"1998年","ＳＲＣ","","","近隣商業","","","2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","梅園町","徳山",14,32000000,"３ＬＤＫ",80,"2018年","","住宅","住宅","１種住居",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","大内町","徳山","30分～60分",17000000,"４ＬＤＫ",85,"2002年","ＳＲＣ","","住宅","１種住居",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","慶万町","徳山",18,23000000,"２ＬＤＫ",55,"","","住宅","住宅","１中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","慶万町","徳山",16,9000000,"３ＬＤＫ",75,"1993年","ＲＣ","","住宅","２中住専",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","桜馬場通","徳山",13,11000000,"２ＬＤＫ",65,"1991年","ＳＲＣ","","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","清水","新南陽",3,17000000,"３ＬＤＫ",80,"2003年","ＲＣ","","住宅","商業",80,400,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","周陽","櫛ケ浜",26,19000000,"３ＬＤＫ",65,"2007年","ＲＣ","","","近隣商業",80,200,"2025年第1四半期","改装済み",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","月丘町","徳山",15,15000000,"４ＬＤＫ",85,"2000年","ＲＣ","住宅","住宅","１種住居",60,200,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","遠石","櫛ケ浜",14,11000000,"３ＬＤＫ",70,"2003年","ＳＲＣ","","住宅","１種住居",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","速玉町","徳山",13,19000000,"３ＬＤＫ",75,"1990年","","","住宅","商業",80,400,"2024年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","速玉町","徳山",14,5000000,"３ＬＤＫ",70,"","ＲＣ","住宅","住宅","商業",80,400,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","古川町","新南陽",8,7200000,"２ＬＤＫ",65,"1997年","ＳＲＣ","","住宅","商業",80,400,"2025年第1四半期","",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","毛利町","徳山",18,5600000,"３ＬＤＫ",60,"1976年","ＲＣ","","住宅","１種住居",60,200,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","35215","山口県","周南市","毛利町","徳山",14,30000000,"３ＬＤＫ",65,"2018年","ＳＲＣ","","住宅","１種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","成約価格情報","35216","山口県","山陽小野田市","日の出","小野田",4,20000000,"３ＬＤＫ",80,"2015年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35216","山口県","山陽小野田市","高栄","南中川",4,9900000,"４ＬＤＫ",95,"1993年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","35216","山口県","山陽小野田市","高栄","南中川",5,12000000,"３ＬＤＫ",80,"1993年","ＳＲＣ","","","商業","","","2025年第2四半期","",""
