"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","渦森台","御影(阪急)","",3500000,"３ＤＫ",55,"1970年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","岡本(兵庫)",7,14000000,"２ＬＤＫ",50,"1977年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","鴨子ケ原","御影(阪急)","",32000000,"４ＬＤＫ＋Ｓ",155,"1984年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","北青木","青木",4,17000000,"２ＬＤＫ",60,"1974年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","北青木","青木",4,41000000,"２ＬＤＫ",95,"1991年","ＲＣ","","","","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","北青木","青木",3,24000000,"３ＬＤＫ",60,"1988年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","摂津本山",6,42000000,"３ＬＤＫ",85,"1994年","ＳＲＣ","","","近隣商業","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","住吉(ＪＲ・六甲ライナー)",12,63000000,"３ＬＤＫ",95,"2019年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","摂津本山",10,32000000,"１ＬＤＫ＋Ｓ",75,"1982年","","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","摂津本山",10,25000000,"３ＬＤＫ",65,"1997年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉宮町","住吉(ＪＲ・六甲ライナー)",1,68000000,"３ＬＤＫ",75,"2002年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉宮町","住吉(ＪＲ・六甲ライナー)",6,40000000,"３ＬＤＫ",80,"2000年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江北町","深江(兵庫)",3,33000000,"１ＬＤＫ",70,"2000年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江北町","深江(兵庫)",3,44000000,"３ＬＤＫ",70,"2001年","ＳＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影中町","御影(阪神)",2,74000000,"２ＬＤＫ",70,"2010年","ＳＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影中町","住吉(ＪＲ・六甲ライナー)",9,26000000,"３ＬＤＫ",80,"1977年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山中町","甲南山手",10,42000000,"４ＬＤＫ",85,"1987年","ＳＲＣ","","","２種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山中町","甲南山手",10,23000000,"３ＬＤＫ",70,"1987年","ＳＲＣ","","","２種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山中町","摂津本山",9,46000000,"３ＬＤＫ",75,"1997年","ＲＣ","","","２種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影","御影(阪急)",6,55000000,"２ＬＤＫ＋Ｓ",75,"2012年","ＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影","御影(阪急)",9,54000000,"３ＬＤＫ",75,"2014年","ＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影","御影(阪急)",8,50000000,"３ＬＤＫ",105,"1991年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影","御影(阪急)",8,3500000,"１Ｒ",20,"1990年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影","御影(阪急)",9,47000000,"３ＬＤＫ",70,"2014年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎北町","青木",9,48000000,"２ＬＤＫ",85,"2007年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎北町","魚崎",11,13000000,"１ＬＤＫ",50,"1983年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎北町","魚崎",9,27000000,"３ＬＤＫ",75,"1997年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎北町","","",17000000,"２ＬＤＫ",90,"","","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎北町","魚崎",8,25000000,"２ＬＤＫ＋Ｓ",70,"2001年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎中町","青木",6,48000000,"３ＬＤＫ",90,"2000年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎中町","青木",6,24000000,"４ＤＫ",80,"1984年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎中町","魚崎",10,14000000,"２ＬＤＫ",50,"1985年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎南町","青木",13,25000000,"３ＬＤＫ",70,"2003年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎南町","魚崎",5,48000000,"４ＬＤＫ",110,"2003年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎南町","魚崎",10,16000000,"２ＬＤＫ",70,"1996年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",5,13000000,"２ＬＤＫ",65,"2001年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",7,29000000,"３ＬＤＫ",80,"1991年","ＳＲＣ","","","１種住居","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",6,10000000,"２ＬＤＫ",65,"2001年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",2,18000000,"１ＬＤＫ",50,"1991年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",8,9800000,"１ＬＤＫ",65,"2001年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",5,29000000,"３ＬＤＫ",80,"1991年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",6,18000000,"２ＬＤＫ",90,"2001年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",6,28000000,"３ＬＤＫ",80,"2008年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",5,16000000,"３ＬＤＫ",80,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",5,19000000,"２ＬＤＫ",65,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",5,17000000,"３ＬＤＫ",65,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","マリンパーク",9,26000000,"４ＬＤＫ",90,"1998年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",7,27000000,"３ＬＤＫ",75,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",5,7000000,"１ＤＫ",45,"2001年","ＳＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","マリンパーク",7,12000000,"１Ｋ",65,"2001年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","マリンパーク",3,28000000,"３ＬＤＫ",75,"2018年","ＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",4,31000000,"４ＬＤＫ",145,"1993年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",2,18000000,"１ＬＤＫ",50,"1991年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",6,30000000,"３ＬＤＫ",85,"1999年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",6,21000000,"２ＬＤＫ",75,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","マリンパーク",4,33000000,"３ＬＤＫ",75,"2018年","ＲＣ","","","商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",2,27000000,"２ＬＤＫ＋Ｓ",80,"1991年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",2,36000000,"４ＬＤＫ",130,"1993年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",6,25000000,"３ＬＤＫ",75,"1999年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランド北口",5,14000000,"３ＬＤＫ",65,"1988年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",7,25000000,"３ＬＤＫ",85,"1997年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","向洋町中","アイランドセンター",5,12000000,"１ＬＤＫ",65,"2001年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","芦屋(阪神)",6,32000000,"３ＬＤＫ",75,"2005年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","深江(兵庫)",10,24000000,"３ＬＤＫ",75,"1998年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","深江(兵庫)",12,7000000,"４ＤＫ",55,"1987年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","深江(兵庫)",10,23000000,"３ＬＤＫ",75,"1998年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","深江(兵庫)",10,23000000,"３ＬＤＫ",75,"1998年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江南町","深江(兵庫)",6,5600000,"１Ｋ",30,"1988年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影本町","御影(阪神)",5,28000000,"２ＬＤＫ",70,"1986年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影山手","御影(阪急)",3,74000000,"４ＬＤＫ＋Ｓ",215,"1978年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影山手","御影(阪急)",8,34000000,"４ＬＤＫ",100,"1998年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影山手","御影(阪急)",3,54000000,"２ＬＤＫ",85,"2013年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影山手","御影(阪急)",12,15000000,"３ＬＤＫ",80,"1970年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影山手","御影(阪急)",13,13000000,"３ＬＤＫ",80,"1970年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","森南町","甲南山手",5,38000000,"４ＬＤＫ",110,"1981年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","森南町","甲南山手",3,62000000,"３ＬＤＫ",75,"2019年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","魚崎西町","魚崎",7,30000000,"４ＬＤＫ",90,"2000年","ＳＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","摂津本山","",39000000,"４ＬＤＫ",170,"1983年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",8,53000000,"３ＬＤＫ",150,"1996年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","岡本(兵庫)","",27000000,"４ＬＤＫ",100,"1985年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",17,27000000,"４ＬＤＫ",100,"1985年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",12,74000000,"３ＬＤＫ",95,"2003年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",14,79000000,"３ＬＤＫ",95,"2003年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",7,46000000,"３ＬＤＫ＋Ｓ",145,"1992年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","摂津本山",12,28000000,"３ＬＤＫ",60,"1995年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","西岡本","住吉(ＪＲ・六甲ライナー)",12,79000000,"３ＬＤＫ",95,"2003年","ＳＲＣ","","","１種住居","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本庄町","甲南山手",5,45000000,"２ＬＤＫ",65,"1998年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本庄町","甲南山手",10,44000000,"３ＬＤＫ",75,"2001年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本庄町","深江(兵庫)",6,26000000,"２ＬＤＫ",55,"1979年","ＳＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本庄町","甲南山手",10,36000000,"３ＬＤＫ",75,"2001年","","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","青木","青木",5,11000000,"３ＤＫ",50,"1984年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","青木","青木",6,25000000,"３ＬＤＫ",60,"2009年","ＲＣ","","","工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","青木","青木",7,36000000,"２ＬＤＫ＋Ｓ",70,"2018年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","青木","青木",7,27000000,"４ＬＤＫ",90,"1990年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉台","住吉(ＪＲ・六甲ライナー)","",3100000,"２ＬＤＫ",65,"1971年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉台","住吉(ＪＲ・六甲ライナー)","",6900000,"２ＬＤＫ",60,"1972年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉台","住吉(ＪＲ・六甲ライナー)","",4000000,"３Ｋ",60,"1971年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","魚崎",5,22000000,"２ＬＤＫ",70,"1980年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","住吉(ＪＲ・六甲ライナー)",9,23000000,"２ＬＤＫ",70,"1974年","","","","１中住専","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","住吉(ＪＲ・六甲ライナー)",3,63000000,"２ＬＤＫ",90,"1999年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","住吉(ＪＲ・六甲ライナー)",4,52000000,"２ＬＤＫ",80,"1999年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","住吉(ＪＲ・六甲ライナー)",5,31000000,"１ＬＤＫ",55,"1999年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉東町","住吉(ＪＲ・六甲ライナー)",7,30000000,"２ＬＤＫ",80,"1990年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉本町","御影(阪急)",5,56000000,"３ＬＤＫ",90,"1999年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉本町","","",43000000,"２ＬＤＫ",70,"","","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉本町","御影(阪急)",7,28000000,"２ＬＤＫ",75,"1976年","ＲＣ","","","１低住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","住吉山手","御影(阪急)",8,19000000,"５ＬＤＫ＋Ｓ",135,"1969年","ＲＣ","","","１中住専","","","2024年第4四半期","改装済み",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","田中町","摂津本山",3,60000000,"４ＬＤＫ",90,"1998年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","田中町","摂津本山",2,79000000,"２ＬＤＫ",95,"1998年","ＳＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","田中町","摂津本山",8,54000000,"３ＬＤＫ",75,"2008年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","田中町","住吉(ＪＲ・六甲ライナー)",8,27000000,"２ＬＤＫ",50,"1999年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江浜町","深江(兵庫)",18,4000000,"３ＬＤＫ",70,"1973年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江浜町","深江(兵庫)",15,1000000,"２ＤＫ",45,"1969年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","深江本町","深江(兵庫)",2,28000000,"２ＬＤＫ",55,"2020年","ＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影石町","石屋川",8,11000000,"３ＬＤＫ",55,"1984年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",10,60000000,"４ＬＤＫ",100,"2004年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",8,16000000,"３ＤＫ",55,"1984年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",12,64000000,"３ＬＤＫ＋Ｓ",95,"2008年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",8,34000000,"３ＬＤＫ",85,"1989年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","深江(兵庫)",12,17000000,"２ＬＤＫ",50,"1997年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","深江(兵庫)",11,18000000,"２ＬＤＫ",50,"1997年","ＲＣ","","","準工業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",14,28000000,"４ＬＤＫ",95,"1981年","ＳＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","青木",7,53000000,"３ＬＤＫ",80,"2006年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","深江(兵庫)",9,21000000,"３ＬＫ",70,"1988年","ＳＲＣ","","","１中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",7,50000000,"２ＬＤＫ＋Ｓ",75,"2001年","ＲＣ","","","２種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","本山南町","摂津本山",9,67000000,"４ＬＤＫ",85,"2004年","ＳＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","森北町","甲南山手",6,51000000,"３ＬＤＫ",80,"1997年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影郡家","御影(阪急)",7,29000000,"２ＬＤＫ＋Ｓ",60,"1996年","ＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影郡家","御影(阪急)",7,93000000,"３ＬＤＫ",95,"2011年","ＲＣ","","","２中住専","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","御影郡家","御影(阪急)",5,56000000,"２ＬＤＫ",80,"1998年","ＲＣ","","","１種住居","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","岡本(兵庫)",7,35000000,"３ＬＤＫ",75,"1996年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","岡本(兵庫)",13,48000000,"４ＬＤＫ",115,"2010年","ＲＣ","","","","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","岡本(兵庫)",10,9800000,"２ＤＫ",55,"1972年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","摂津本山",11,17000000,"２ＬＤＫ",55,"1973年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","岡本(兵庫)",9,18000000,"２ＬＤＫ",55,"1972年","ＲＣ","","","１低住専","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","岡本","摂津本山",2,8500000,"１Ｋ",25,"1985年","ＳＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","北青木","青木",4,22000000,"３ＬＤＫ",75,"1978年","ＲＣ","","","１種住居","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","摂津本山",9,35000000,"３ＬＤＫ",75,"1998年","ＳＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","28101","兵庫県","神戸市東灘区","甲南町","住吉(ＪＲ・六甲ライナー)",11,23000000,"２ＬＤＫ",55,"1983年","ＳＲＣ","","","１中住専","","","2025年第1四半期","",""
