"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","24202","三重県","四日市市","諏訪栄町","近鉄四日市",2,38000000,"１ＬＤＫ",70,"2017年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","諏訪栄町","近鉄四日市",1,32000000,"１ＬＤＫ＋Ｓ",70,"2017年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","諏訪栄町","近鉄四日市",4,40000000,"３ＬＤＫ",85,"2022年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","諏訪町","近鉄四日市",8,27000000,"３ＬＤＫ",70,"2008年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","ときわ","中川原",10,21000000,"３ＬＤＫ",80,"2001年","ＲＣ","","","２中住専","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","ときわ","伊勢松本",9,14000000,"４ＬＤＫ",85,"1994年","ＳＲＣ","","","準住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","松原町","富田(三重)",11,5500000,"３ＬＤＫ",70,"1984年","ＲＣ","","","２種住居","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","安島","近鉄四日市","",34000000,"２ＬＤＫ",65,"2020年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","安島","近鉄四日市",9,29000000,"３ＬＤＫ",90,"2001年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","安島","近鉄四日市",9,29000000,"３ＬＤＫ",85,"2001年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","栄町","四日市",3,43000000,"３ＬＤＫ",85,"2023年","ＲＣ","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","城西町","中川原",10,20000000,"４ＬＤＫ",90,"1992年","ＲＣ","","","２種住居","","","2025年第1四半期","改装済み",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","富田","近鉄富田",4,24000000,"３ＬＤＫ",75,"2010年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","富田","近鉄富田",4,25000000,"３ＬＤＫ",75,"2010年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","西浦","近鉄四日市",12,29000000,"３ＬＤＫ",70,"2018年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","西浦","近鉄四日市",10,32000000,"２ＬＤＫ",70,"2018年","ＲＣ","","","近隣商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","堀木","近鉄四日市",11,13000000,"３ＬＤＫ",70,"1985年","","","","商業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","城西町","中川原",10,13000000,"３ＬＫ",75,"1992年","ＳＲＣ","","","２種住居","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","富田","近鉄富田",3,26000000,"３ＬＤＫ",85,"2010年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","富田","富田(三重)",5,18000000,"２ＬＤＫ＋Ｓ",70,"1997年","ＳＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","日永","泊(三重)",10,11000000,"３ＬＤＫ",75,"1989年","ＳＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","24202","三重県","四日市市","堀木","近鉄四日市",11,12000000,"２ＤＫ",55,"1984年","ＳＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","24202","三重県","四日市市","伊倉","近鉄四日市",19,24000000,"４ＬＤＫ",105,"2005年","ＲＣ","住宅","","２種住居",60,200,"2024年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","24202","三重県","四日市市","伊倉","中川原",9,34000000,"３ＬＤＫ＋Ｓ",105,"2005年","ＲＣ","住宅","住宅","２種住居",60,200,"2025年第1四半期","未改装",""
