"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","成約価格情報","39201","高知県","高知市","玉水町","上町五丁目",3,24000000,"３ＬＤＫ",70,"2012年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","本町","県庁前(高知)",2,45000000,"３ＬＤＫ",85,"2021年","ＲＣ","","","商業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","南ノ丸町","桟橋通四丁目",4,6600000,"３ＤＫ",50,"1976年","ＳＲＣ","","","工業","","","2025年第3四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","小倉町","知寄町三丁目",3,17000000,"４ＬＤＫ",85,"2002年","ＲＣ","","","工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","神田","","",22000000,"２ＬＤＫ",75,"2017年","ＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","高須","介良通",4,20000000,"３ＬＤＫ＋Ｓ",85,"1998年","ＳＲＣ","","","準工業","","","2025年第1四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","和泉町","高知",10,35000000,"３ＬＤＫ",120,"2005年","ＲＣ","","","１中住専","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","大川筋","入明",6,46000000,"３ＬＤＫ",95,"2020年","ＲＣ","","","近隣商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","大川筋","","",13000000,"３ＬＤＫ",80,"1986年","ＲＣ","","","商業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","神田","","",22000000,"３ＬＤＫ",80,"1997年","ＲＣ","","","準工業","","","2025年第2四半期","改装済み",""
"中古マンション等","成約価格情報","39201","高知県","高知市","神田","","",19000000,"３ＬＤＫ",75,"2017年","ＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","城山町","","",24000000,"２ＬＤＫ",75,"2010年","ＲＣ","","","準工業","","","2025年第2四半期","",""
"中古マンション等","成約価格情報","39201","高知県","高知市","高須","新木(高知)",4,12000000,"３ＬＤＫ",70,"1995年","ＲＣ","","","準工業","","","2025年第2四半期","",""
