"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","元町","鳥取",10,16000000,"３ＬＤＫ",65,"2007年","ＲＣ","住宅","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","元町","鳥取",9,20000000,"３ＬＤＫ",65,"2007年","ＲＣ","","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","元町","鳥取",10,21000000,"３ＬＤＫ",70,"2007年","ＲＣ","住宅","住宅","商業",80,400,"2025年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","元町","鳥取",10,16000000,"３ＬＤＫ",70,"2007年","ＲＣ","住宅","住宅","商業",80,400,"2024年第4四半期","",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","元町","鳥取",10,22000000,"３ＬＤＫ",70,"2007年","ＲＣ","住宅","住宅","商業",80,400,"2024年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","吉方","鳥取",13,17000000,"２ＬＤＫ",75,"1996年","ＲＣ","","住宅","準工業",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","31201","鳥取県","鳥取市","吉方温泉","鳥取",8,18000000,"３ＬＤＫ",70,"2006年","ＲＣ","","住宅","商業",80,400,"2024年第4四半期","未改装",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","錦町","後藤",4,15000000,"３ＬＤＫ",80,"1997年","ＲＣ","","","近隣商業","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","東福原","富士見町(鳥取)",20,20000000,"３ＬＤＫ＋Ｓ",90,"2005年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","西福原","富士見町(鳥取)",18,27000000,"３ＬＤＫ",70,"2021年","ＲＣ","","","","","","2024年第4四半期","",""
"中古マンション等","成約価格情報","31202","鳥取県","米子市","皆生温泉","","",1000000,"１Ｋ",30,"1978年","ＳＲＣ","","","","","","2024年第4四半期","",""
