"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","安里","牧志",2,4600000000,"2,000㎡以上","ほぼ台形","50.0m以上","2,000㎡以上","1975年","ＲＣ","駐車場、店舗、その他","店舗","南東","県道",18,"商業",80,500,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字安謝","","",10000000,110,"ほぼ長方形",5.5,140,"1980年","ＲＣ","共同住宅","住宅","北東","道路",3.9,"１種住居",60,200,"2025年第2四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","字安謝","","",11000000,250,"不整形",9,140,"1976年","ＲＣ","住宅","住宅","北東","市道",4.2,"２中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","安謝","","",75000000,240,"長方形",13.5,140,"2000年","軽量鉄骨造","住宅","住宅","南東","市道",12,"２低住専",50,150,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","安謝","","",160000000,360,"長方形",21,470,"2008年","ＲＣ","共同住宅","住宅","南東","市道",6,"１低住専",50,150,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","安謝","","",240000000,670,"長方形",34,570,"","","","住宅","北東","市道",6,"１低住専",50,150,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","泉崎","旭橋",4,730000000,240,"長方形",13,800,"2020年","ＲＣ","その他","店舗","北西","市道",5.4,"商業",80,400,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","47201","沖縄県","那覇市","宇栄原","赤嶺",9,30000000,170,"ほぼ台形",11,175,"1971年","ＲＣ","住宅","住宅","北東","県道",12.5,"近隣商業",80,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","宇栄原","赤嶺",11,60000000,360,"不整形",6.5,190,"2013年","ＲＣ","住宅","店舗","北","道路",3,"１中住専",60,200,"2025年第1四半期","調停・競売等、私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","47201","沖縄県","那覇市","宇栄原","","",39000000,270,"不整形",7,100,"1990年","ＲＣ","住宅","住宅","西","道路",3,"１中住専",60,200,"2025年第2四半期","私道を含む取引"
