"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H～1H30",11000000,500,"ほぼ台形",14,75,"","木造","店舗","その他","北","市道",7,"非線引き",70,200,"2025年第3四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H30～2H",2300000,260,"ほぼ正方形",16,115,"1980年","木造","住宅","住宅","北","市道",5,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H～1H30",3000000,195,"ほぼ正方形",14,105,"1992年","木造","住宅","住宅","南","市道",6,"１低住専",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H～1H30",1000000,640,"ほぼ台形",18,130,"1961年","木造","住宅","住宅","北","市道",4,"非線引き",70,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H～1H30",200000,350,"不整形",7.5,55,"1994年","木造","住宅","住宅","西","農道",1,"近隣商業",80,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東上","空港通り","1H～1H30",3000000,190,"ほぼ正方形",13.5,100,"1975年","木造","住宅","住宅","北","市道",5,"１低住専",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東下","空港通り","1H～1H30",4600000,180,"ほぼ長方形",11,90,"1977年","軽量鉄骨造","住宅","住宅","南東","市道",4,"非線引き",70,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","香川町川東下","仏生山","1H～1H30",6000000,170,"ほぼ長方形",10.5,105,"1998年","木造","住宅","住宅","南西","私道",5,"非線引き",70,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","工業地","37201","香川県","高松市","春日町","春日川",9,30000000,1600,"長方形",21,150,"1984年","鉄骨造","工場","その他","南","市道",5,"工業",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","春日町","潟元",13,1900000,140,"長方形",10,105,"1980年","木造","住宅","住宅","東","市道",4,"準工業",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","春日町","潟元",16,8300000,270,"長方形",16,140,"1987年","木造","住宅","住宅","西","市道",6,"非線引き",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","春日町","木太町",18,260000000,990,"ほぼ台形",22,760,"2024年","軽量鉄骨造","共同住宅","その他","北","市道",6.3,"非線引き",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","商業地","37201","香川県","高松市","片原町","片原町(高松)",1,120000000,490,"長方形",20.4,"2,000㎡以上","1979年","ＳＲＣ","住宅、共同住宅、駐車場、店舗","店舗","北","市道",11,"商業",80,400,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","鹿角町","太田(高松)",15,6000000,150,"不整形",5.9,105,"1989年","木造","住宅","住宅","西","私道",4.2,"非線引き",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上之町","三条(高松)",3,44000000,150,"不整形",8,105,"2023年","木造","住宅","住宅","北","私道",4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上林町","太田(高松)","30分～60分",67000000,1000,"ほぼ整形",39.7,480,"2007年","鉄骨造","共同住宅","住宅","北","市道",6,"非線引き",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上林町","太田(高松)","30分～60分",23000000,210,"長方形",13.6,"","","","","住宅","西","私道",6,"非線引き",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上林町","仏生山","30分～60分",27000000,200,"ほぼ長方形",13.8,"","","","","住宅","西","私道",6,"非線引き",60,100,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上林町","仏生山","30分～60分",58000000,230,"長方形",12.4,120,"2025年","木造","住宅","住宅","西","市道",6,"非線引き",60,100,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上林町","仏生山","30分～60分",5000000,400,"ほぼ正方形",15,100,"2025年","木造","住宅","住宅","南","道路",4,"非線引き",60,100,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上福岡町","花園(高松)",12,45000000,530,"不整形",20,290,"2004年","軽量鉄骨造","共同住宅","その他","西","市道",6,"２中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上福岡町","花園(高松)",13,120000000,980,"ほぼ長方形",49,360,"2010年","鉄骨造","事務所","その他","南西","市道",6,"２中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","上福岡町","花園(高松)",13,5000000,110,"ほぼ整形","",90,"1989年","木造","住宅","住宅","南西","道路",4,"１種住居",60,200,"2025年第1四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","紙町","三条(高松)",23,3000000,120,"ほぼ整形","",50,"1967年","木造","住宅","工場","北","私道",1.5,"準工業",60,200,"2024年第4四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","亀岡町","栗林公園北口",8,11000000,95,"長方形",8.5,105,"","木造","住宅","その他","南","市道",6,"１中住専",60,200,"2025年第2四半期",""
"宅地(土地と建物)","不動産取引価格情報","住宅地","37201","香川県","高松市","亀田町","高田(高松)",7,13000000,530,"ほぼ台形","","","","","店舗","店舗","北東","県道",8,"非線引き",60,200,"2024年第4四半期",""
